x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
2775.932,713.802,3046.680,1727.113,2885.871,726.800,3139.273,1479.257,3162.523,1378.748,3077.867,854.932,3046.481,1248.316,2924.712,961.540,3248.025,1021.703,2959.655,1353.886
2763.754,705.226,3043.594,1724.108,2884.467,725.416,3140.031,1465.524,3164.443,1373.048,3086.541,861.676,3036.476,1257.751,2924.443,950.921,3246.924,1018.302,2960.062,1348.805
2754.110,698.418,3039.500,1716.759,2882.428,721.982,3140.041,1453.546,3166.209,1367.608,3092.732,866.417,3020.843,1264.169,2931.195,930.126,3246.001,1014.989,2960.615,1342.964
2745.122,691.932,3032.751,1700.914,2879.394,718.197,3140.263,1443.439,3168.019,1362.640,3099.816,871.805,3008.380,1268.751,2936.154,916.559,3245.062,1011.736,2960.756,1339.350
2736.384,685.447,3021.475,1683.969,2870.255,715.553,3140.587,1432.520,3171.371,1356.131,3105.599,876.115,2997.439,1272.576,2940.268,906.517,3244.360,1009.066,2961.112,1335.056
2729.445,679.995,3013.910,1671.713,2854.431,714.990,3141.003,1423.282,3188.908,1340.619,3110.832,880.148,2988.519,1275.708,2944.104,898.407,3243.620,1006.601,2961.132,1331.626
2722.557,675.025,3007.321,1661.664,2840.490,714.751,3141.860,1417.309,3203.425,1324.058,3115.520,883.673,2980.573,1278.225,2948.158,890.386,3242.734,1003.711,2961.933,1326.177
2715.386,670.177,3000.768,1652.763,2831.282,714.492,3142.082,1409.662,3214.858,1310.425,3119.912,886.896,2971.015,1280.951,2951.502,884.048,3242.161,1001.525,2962.161,1322.585
2705.859,670.403,2994.207,1643.969,2822.599,714.122,3142.055,1402.426,3224.589,1298.384,3123.780,888.962,2958.258,1282.013,2954.340,878.521,3241.373,998.765,2962.504,1319.195
2691.235,682.438,2989.355,1637.207,2813.522,713.496,3142.078,1394.147,3233.256,1288.208,3131.411,887.796,2945.501,1283.076,2957.179,873.475,3240.545,996.301,2962.847,1315.806
2677.923,698.768,2983.899,1630.241,2805.721,712.647,3142.359,1381.834,3241.287,1278.640,3142.061,882.781,2932.744,1284.138,2959.394,869.404,3239.706,993.693,2963.189,1312.417
2671.988,720.858,2979.118,1623.661,2799.980,712.062,3141.661,1371.768,3248.689,1270.425,3147.580,879.043,2906.115,1286.393,2961.743,865.355,3239.558,992.854,2963.098,1310.580
2664.874,744.339,2975.014,1617.848,2793.624,711.119,3141.563,1362.858,3255.083,1263.379,3151.158,876.695,2885.437,1286.949,2963.454,862.130,3238.530,989.880,2962.965,1304.555
2660.677,764.168,2972.209,1613.896,2788.631,710.506,3141.861,1354.740,3260.694,1257.402,3153.884,874.739,2865.441,1287.299,2967.047,858.126,3238.249,989.056,2960.601,1295.010
2657.223,781.296,2968.456,1608.633,2781.527,709.590,3142.215,1349.261,3266.641,1250.656,3155.954,873.167,2847.719,1288.594,2974.315,858.144,3236.420,984.842,2956.743,1280.077
2654.394,796.337,2965.366,1604.173,2778.316,708.988,3142.547,1343.775,3270.949,1245.474,3157.963,871.734,2833.463,1289.128,2985.289,863.744,3232.428,980.607,2952.558,1263.407
2651.605,809.556,2962.018,1599.418,2773.055,708.365,3142.956,1339.063,3270.472,1238.706,3160.043,870.328,2820.640,1289.432,2993.490,869.562,3226.271,974.628,2948.613,1252.468
2649.523,821.438,2960.381,1596.563,2769.609,707.626,3143.588,1333.658,3266.483,1227.611,3160.724,866.360,2807.610,1289.704,3001.327,874.631,3221.161,968.955,2944.591,1241.827
2647.447,833.254,2957.328,1592.398,2764.693,707.269,3143.903,1330.182,3262.415,1218.985,3160.033,859.368,2797.056,1289.691,3008.328,879.136,3217.725,962.954,2941.059,1232.458
2645.875,843.542,2955.224,1589.376,2759.886,706.278,3144.300,1327.059,3259.146,1211.768,3158.689,853.967,2788.072,1289.882,3015.119,883.494,3215.827,959.614,2938.165,1224.862
2644.723,851.955,2952.695,1585.634,2757.063,705.947,3144.864,1323.172,3256.855,1206.671,3157.500,850.532,2774.459,1286.487,3021.118,888.031,3214.135,956.146,2935.270,1217.497
2643.956,859.131,2947.535,1581.357,2753.254,705.468,3145.395,1320.124,3254.133,1200.689,3156.749,847.498,2749.758,1272.151,3025.616,891.234,3212.732,952.580,2932.669,1211.172
2643.116,866.462,2930.493,1572.390,2749.401,706.639,3145.690,1317.930,3252.133,1196.389,3155.515,844.374,2721.478,1257.589,3030.185,894.594,3211.644,949.754,2929.993,1204.847
2642.131,873.619,2914.890,1562.411,2738.698,716.567,3146.141,1315.045,3249.793,1191.699,3150.933,840.024,2701.888,1245.612,3038.343,905.634,3210.732,947.118,2928.123,1200.050
2641.630,879.756,2900.850,1554.866,2726.482,728.726,3146.589,1312.234,3247.874,1187.723,3140.883,838.386,2683.662,1233.691,3049.988,925.995,3209.975,944.767,2925.628,1194.255
2641.021,886.313,2888.449,1548.625,2716.826,739.487,3147.281,1309.354,3246.329,1184.742,3127.348,837.689,2667.526,1223.131,3060.811,941.483,3209.425,943.433,2923.873,1190.430
2640.435,892.137,2877.192,1542.986,2708.842,749.034,3147.709,1307.836,3244.121,1180.769,3119.150,837.373,2653.383,1213.579,3069.814,956.765,3208.717,941.427,2921.997,1185.721
2641.200,901.758,2869.594,1539.026,2702.393,757.492,3148.021,1305.870,3242.495,1177.967,3107.063,836.361,2641.151,1205.079,3076.944,969.182,3208.048,939.431,2919.432,1181.088
2640.532,919.157,2860.247,1534.418,2696.336,764.844,3148.417,1304.443,3240.944,1175.316,3088.779,838.023,2630.665,1197.691,3083.505,980.549,3202.720,932.789,2910.095,1169.577
2637.432,937.509,2853.250,1531.255,2691.483,771.076,3148.934,1301.935,3239.581,1172.938,3073.178,838.127,2620.797,1190.460,3088.650,989.238,3192.220,938.624,2896.745,1153.014
2633.926,953.866,2846.173,1527.445,2686.988,776.679,3149.406,1300.300,3237.994,1170.300,3056.131,838.341,2611.630,1183.564,3093.316,998.517,3177.542,948.702,2883.044,1137.186
2627.490,970.748,2840.193,1524.611,2682.896,781.825,3149.706,1299.233,3236.350,1167.590,3040.832,838.830,2603.903,1177.754,3097.285,1018.689,3163.719,957.631,2870.368,1123.190
2622.550,984.522,2842.191,1524.612,2678.889,786.936,3150.362,1297.093,3235.006,1165.529,3030.429,838.786,2596.532,1172.252,3104.131,1046.088,3149.092,967.039,2859.845,1110.662
2618.703,996.022,2843.477,1520.697,2675.703,790.892,3151.033,1295.105,3233.770,1163.612,3020.516,838.349,2590.068,1167.071,3108.354,1075.018,3137.524,975.526,2852.023,1101.741
2614.949,1007.180,2841.221,1519.031,2672.425,797.201,3151.272,1294.278,3232.969,1162.122,3006.365,839.976,2583.892,1162.060,3113.321,1098.620,3125.971,982.844,2843.835,1093.291
2611.654,1017.367,2839.053,1518.686,2665.720,815.311,3152.016,1293.034,3231.529,1159.854,2980.239,846.257,2577.250,1157.577,3117.325,1123.940,3116.555,988.354,2836.431,1086.006
2608.896,1025.305,2838.053,1518.484,2653.654,838.226,3152.704,1290.945,3230.275,1157.823,2950.212,852.427,2572.565,1153.087,3120.977,1141.458,3107.473,993.868,2829.834,1079.025
2606.267,1033.479,2837.210,1518.821,2641.573,861.213,3153.784,1285.992,3229.231,1156.490,2926.001,857.960,2567.004,1148.327,3124.982,1157.940,3099.077,999.178,2825.057,1074.087
2603.993,1040.312,2838.473,1517.982,2629.192,882.776,3154.852,1282.220,3228.195,1154.542,2904.486,861.990,2562.813,1145.075,3128.953,1173.522,3093.240,1003.190,2819.929,1068.747
2601.748,1047.108,2834.604,1521.698,2620.301,901.599,3156.814,1278.219,3226.782,1152.526,2886.874,865.713,2558.347,1141.584,3132.196,1186.839,3086.566,1007.540,2815.353,1063.767
2599.847,1053.172,2831.388,1524.972,2611.507,918.939,3158.762,1273.315,3225.387,1150.780,2870.927,869.025,2553.524,1137.701,3134.923,1198.938,3080.560,1011.458,2806.982,1060.832
2598.149,1058.662,2828.637,1527.371,2604.435,932.420,3159.857,1270.262,3220.019,1146.509,2857.115,872.019,2550.123,1134.555,3136.691,1210.553,3075.756,1014.347,2791.080,1065.679
2597.313,1064.618,2825.085,1530.815,2597.864,944.583,3162.244,1264.111,3204.919,1147.213,2845.155,874.587,2545.522,1130.923,3129.940,1230.305,3070.160,1018.166,2770.942,1073.113
2596.045,1075.490,2824.248,1531.767,2592.270,955.305,3164.206,1257.057,3187.504,1149.544,2833.464,878.209,2542.202,1128.108,3118.376,1258.152,3065.310,1031.470,2753.272,1083.619
2591.583,1089.698,2820.409,1534.311,2586.600,965.187,3166.180,1249.483,3169.306,1156.892,2825.449,894.270,2540.154,1126.464,3108.887,1285.802,3054.231,1058.535,2736.555,1093.750
2587.602,1101.795,2820.260,1534.633,2575.795,975.268,3168.006,1243.284,3154.236,1164.335,2815.258,925.026,2534.503,1122.058,3104.867,1309.641,3040.495,1083.297,2722.700,1101.349
2584.607,1111.549,2814.777,1536.998,2555.673,991.645,3169.587,1238.257,3140.741,1171.840,2805.800,951.360,2533.564,1121.160,3100.957,1335.801,3025.878,1103.230,2711.973,1107.834
2581.608,1119.329,2805.229,1533.957,2533.055,1007.691,3170.826,1234.231,3130.681,1177.619,2797.783,975.303,2530.214,1118.471,3098.238,1356.528,3011.568,1122.701,2703.385,1113.099
2578.609,1127.110,2793.156,1528.506,2513.103,1020.108,3172.430,1228.050,3121.119,1183.872,2790.404,994.784,2526.864,1115.782,3096.276,1374.283,2998.635,1139.521,2695.286,1118.116
2575.610,1134.890,2780.756,1523.802,2497.264,1030.999,3173.104,1224.350,3112.605,1189.604,2784.480,1010.507,2523.515,1113.092,3095.296,1390.194,2987.025,1153.353,2687.951,1122.646
2572.611,1142.671,2767.108,1517.490,2482.541,1040.612,3173.334,1217.930,3105.838,1194.392,2779.338,1024.573,2520.165,1110.403,3094.263,1405.021,2976.885,1164.556,2682.116,1126.576
2565.371,1156.876,2756.426,1513.754,2470.974,1048.235,3173.789,1211.853,3099.203,1204.183,2774.833,1037.705,2515.449,1110.270,3093.291,1418.133,2967.637,1174.693,2676.864,1129.958
2559.679,1173.939,2746.067,1510.683,2459.681,1055.666,3174.714,1206.149,3094.312,1220.276,2770.553,1050.151,2503.338,1114.881,3092.516,1430.057,2959.185,1183.756,2672.448,1133.189
2549.270,1198.903,2738.495,1508.485,2450.974,1061.264,3175.182,1201.228,3089.363,1239.041,2767.113,1060.291,2484.881,1126.394,3092.247,1439.918,2952.161,1190.929,2668.477,1135.811
2541.267,1222.652,2731.731,1506.415,2440.983,1067.804,3175.560,1197.986,3088.529,1258.985,2763.595,1070.532,2469.551,1136.235,3091.361,1450.373,2938.343,1201.082,2665.204,1138.081
2531.422,1246.047,2725.950,1504.789,2432.843,1072.930,3176.116,1197.005,3086.937,1278.373,2761.355,1077.578,2454.611,1149.129,3091.168,1458.188,2918.062,1215.183,2661.035,1140.588
2525.388,1262.998,2718.839,1503.070,2425.417,1077.470,3176.589,1197.618,3086.458,1295.407,2758.884,1091.522,2442.745,1159.308,3089.095,1467.444,2897.531,1228.897,2658.420,1142.913
2519.843,1278.772,2713.495,1501.595,2419.203,1081.395,3174.112,1193.766,3086.583,1309.217,2753.614,1112.310,2433.205,1167.143,3080.254,1490.375,2878.191,1240.801,2654.411,1145.379
2514.466,1292.663,2710.348,1500.528,2412.038,1085.984,3163.229,1185.310,3086.427,1321.988,2747.308,1137.671,2424.533,1174.906,3071.330,1520.173,2861.568,1252.274,2652.195,1146.743
2509.931,1304.530,2705.260,1499.625,2407.834,1088.529,3156.625,1181.007,3086.586,1335.725,2740.702,1164.043,2417.133,1182.771,3060.516,1547.804,2847.336,1262.117,2646.166,1149.547
2505.446,1315.410,2693.176,1504.270,2403.091,1091.718,3149.922,1177.279,3087.083,1345.048,2733.629,1186.606,2407.368,1202.784,3052.113,1573.596,2835.812,1269.757,2638.279,1152.294
2501.716,1324.951,2675.219,1515.915,2397.750,1094.701,3140.071,1172.388,3087.613,1354.804,2727.433,1207.791,2394.113,1227.000,3041.827,1598.236,2825.159,1276.963,2629.826,1155.274
2498.248,1333.240,2661.122,1524.728,2392.489,1097.826,3133.627,1168.403,3087.895,1363.374,2721.978,1223.867,2381.255,1257.259,3033.865,1618.671,2815.716,1283.305,2622.348,1157.733
2494.455,1341.760,2649.270,1533.294,2388.172,1100.458,3118.097,1162.691,3088.303,1371.942,2716.976,1238.797,2368.006,1285.391,3028.236,1636.204,2806.999,1289.026,2612.899,1160.502
2485.168,1357.682,2639.550,1541.022,2384.834,1102.136,3101.928,1157.809,3088.367,1379.860,2712.885,1250.952,2358.347,1313.847,3023.345,1651.311,2798.499,1293.975,2601.819,1164.405
2475.926,1379.277,2630.626,1547.911,2379.802,1105.079,3089.818,1153.353,3088.566,1386.454,2708.912,1262.648,2350.052,1336.272,3018.965,1665.850,2779.907,1304.429,2593.118,1166.696
2463.331,1402.936,2623.446,1553.825,2376.266,1106.992,3077.623,1149.835,3088.813,1392.922,2706.779,1276.542,2342.596,1356.234,3015.031,1678.800,2760.160,1319.818,2584.337,1169.301
2453.589,1426.187,2616.842,1559.688,2372.493,1109.262,3068.035,1147.023,3088.161,1400.805,2703.797,1303.679,2336.035,1373.537,3010.820,1690.242,2739.323,1334.617,2576.062,1172.172
2443.308,1446.871,2608.886,1573.928,2369.114,1111.387,3056.921,1144.275,3083.776,1419.258,2698.908,1327.541,2330.255,1389.100,2994.677,1702.547,2724.560,1347.573,2569.670,1173.900
2435.624,1464.316,2597.032,1597.240,2366.361,1113.224,3050.025,1142.589,3081.306,1441.291,2697.000,1335.000,2325.415,1402.281,2961.981,1718.398,2718.000,1361.000,2564.160,1175.470
2429.129,1479.440,2589.042,1621.652,2362.881,1119.711,3042.683,1140.663,3077.249,1465.068,2694.000,1347.000,2320.412,1415.136,2939.473,1732.683,2711.000,1366.000,2561.625,1175.386
2423.615,1492.812,2581.520,1642.370,2356.059,1141.242,3035.245,1139.088,3074.766,1484.996,2691.000,1359.000,2315.528,1427.391,2919.050,1744.503,2700.000,1375.000,2556.107,1174.757
2418.707,1504.524,2575.529,1660.215,2348.220,1164.278,3030.701,1138.021,3072.483,1505.824,2690.000,1367.000,2311.767,1437.000,2898.797,1756.273,2690.000,1386.000,2543.246,1171.835
2414.315,1515.178,2571.237,1674.299,2342.131,1189.041,3024.311,1140.762,3070.310,1521.158,2689.000,1376.000,2307.989,1446.454,2881.784,1766.565,2687.300,1398.300,2534.797,1170.302
2409.883,1524.395,2567.302,1687.925,2334.976,1213.554,3010.142,1156.288,3068.016,1536.833,2686.750,1385.625,2304.110,1455.371,2866.577,1776.144,2684.600,1410.600,2525.913,1168.983
2401.268,1540.386,2564.089,1698.929,2329.914,1234.609,2997.950,1173.157,3066.351,1549.191,2684.000,1396.000,2300.882,1463.487,2856.424,1782.411,2681.900,1422.900,2520.196,1167.917
2391.936,1562.095,2561.131,1708.372,2324.579,1252.580,2986.741,1194.220,3064.937,1559.934,2684.000,1406.000,2297.322,1471.860,2846.415,1788.519,2679.200,1435.200,2515.139,1166.977
2376.886,1585.690,2558.650,1718.565,2319.829,1268.325,2975.802,1211.951,3063.349,1570.854,2682.333,1414.333,2294.247,1479.072,2836.475,1794.318,2676.500,1447.500,2510.742,1166.230
2364.431,1606.291,2556.227,1736.326,2316.336,1281.373,2967.059,1227.680,3061.916,1580.529,2680.667,1422.667,2292.110,1483.223,2817.157,1801.919,2673.800,1459.800,2506.852,1165.523
2349.795,1625.833,2550.195,1760.910,2313.207,1293.671,2959.199,1241.581,3060.077,1589.323,2679.000,1431.000,2291.864,1483.209,2791.867,1817.913,2671.100,1472.100,2501.793,1164.746
2338.411,1641.912,2545.808,1788.619,2310.621,1304.228,2952.676,1253.204,3050.640,1605.956,2673.000,1444.000,2290.408,1483.599,2764.338,1841.586,2668.400,1484.400,2497.832,1164.120
2328.550,1655.905,2539.362,1813.904,2308.469,1313.508,2946.484,1263.984,3036.793,1628.152,2671.000,1453.000,2286.665,1485.975,2744.678,1867.618,2665.700,1496.700,2494.343,1163.785
2320.116,1667.887,2535.168,1836.145,2306.376,1322.983,2939.599,1282.924,3021.263,1650.734,2669.091,1461.545,2283.913,1486.801,2726.105,1893.369,2663.000,1509.000,2492.357,1163.461
2312.581,1678.425,2532.177,1851.976,2304.649,1331.072,2925.998,1311.327,3008.435,1673.813,2667.000,1471.000,2283.480,1484.220,2713.809,1914.608,2662.000,1526.000,2489.210,1163.085
2305.909,1687.823,2528.405,1868.750,2303.397,1337.553,2913.786,1341.259,2995.418,1694.236,2664.000,1480.000,2282.759,1482.445,2703.425,1934.582,2665.000,1543.000,2484.519,1162.508
2299.621,1696.437,2525.723,1881.535,2301.910,1345.051,2901.794,1365.398,2984.547,1712.613,2661.038,1491.575,2280.148,1480.135,2694.634,1951.750,2665.536,1558.233,2483.796,1162.244
2294.045,1704.250,2523.042,1894.760,2300.770,1351.479,2891.561,1390.088,2976.293,1728.328,2658.791,1501.361,2277.878,1478.752,2686.957,1966.568,2662.257,1570.560,2479.252,1161.589
2289.056,1711.332,2520.914,1904.124,2299.690,1357.353,2881.609,1411.807,2968.741,1742.801,2657.127,1504.748,2275.889,1476.700,2680.359,1979.419,2662.648,1576.571,2473.665,1157.693
2284.149,1718.276,2518.598,1914.638,2299.071,1363.049,2873.518,1431.090,2962.236,1755.793,2655.329,1508.730,2275.113,1476.205,2674.378,1991.120,2661.749,1584.663,2459.582,1146.385
2280.289,1723.890,2516.851,1922.551,2302.759,1375.130,2868.160,1444.986,2956.129,1767.679,2653.739,1512.028,2274.967,1477.573,2669.165,2001.246,2654.923,1607.843,2441.054,1134.784
2275.929,1729.882,2514.966,1930.492,2310.409,1390.845,2863.011,1457.272,2951.164,1777.450,2651.118,1515.948,2277.568,1483.191,2664.210,2010.728,2650.362,1634.647,2428.834,1125.729
2272.605,1734.905,2509.507,1941.887,2316.004,1404.205,2858.016,1469.384,2946.343,1786.616,2639.736,1532.309,2281.322,1487.683,2659.718,2019.297,2644.169,1657.875,2417.222,1117.124
2268.769,1740.532,2494.590,1963.196,2321.371,1418.210,2853.547,1480.066,2942.525,1794.066,2631.501,1554.279,2283.529,1490.480,2655.689,2027.198,2639.915,1676.420,2408.412,1110.632
2265.483,1745.142,2478.714,1984.092,2324.898,1428.735,2849.655,1489.862,2938.287,1802.336,2623.506,1578.756,2285.628,1492.579,2651.133,2034.728,2636.026,1693.772,2399.893,1104.302
2262.183,1749.960,2463.717,2001.962,2328.289,1438.505,2845.509,1499.320,2934.303,1810.125,2618.871,1598.086,2288.287,1495.137,2637.302,2053.777,2633.196,1707.536,2392.174,1098.567
2259.810,1753.658,2450.782,2018.582,2330.742,1446.505,2842.591,1506.614,2931.761,1815.487,2613.454,1617.431,2289.256,1495.920,2625.738,2080.569,2630.313,1721.100,2385.523,1093.805
2254.079,1766.230,2440.677,2030.904,2333.492,1455.081,2839.376,1515.045,2928.327,1821.954,2609.113,1632.614,2288.857,1494.395,2612.274,2111.936,2626.851,1731.741,2378.494,1088.715
2242.693,1782.654,2430.771,2042.667,2335.987,1462.895,2834.878,1527.533,2924.936,1828.997,2604.726,1646.232,2288.097,1492.178,2601.284,2145.344,2619.293,1751.513,2374.034,1085.268
2230.087,1800.851,2422.588,2052.547,2338.323,1469.754,2823.000,1553.537,2911.881,1843.110,2598.880,1658.109,2288.536,1490.617,2592.941,2173.196,2613.426,1774.923,2368.288,1080.964
2219.856,1815.457,2415.481,2060.941,2340.394,1475.674,2812.756,1580.469,2899.718,1860.544,2589.880,1673.863,2288.014,1488.959,2585.994,2206.294,2607.286,1796.889,2362.361,1076.590
2210.227,1827.303,2408.857,2069.059,2343.227,1482.705,2801.985,1606.700,2886.488,1879.220,2581.790,1688.433,2288.498,1487.431,2579.596,2232.520,2602.586,1816.209,2359.679,1074.790
2201.273,1838.014,2403.363,2075.490,2345.120,1490.203,2794.545,1629.254,2875.430,1896.592,2572.941,1701.966,2288.249,1483.887,2575.730,2254.274,2599.439,1830.844,2355.789,1071.705
2193.670,1846.536,2392.661,2085.678,2345.533,1508.033,2786.077,1649.876,2867.715,1910.603,2566.263,1713.501,2287.201,1478.944,2572.405,2273.142,2596.349,1845.358,2350.372,1069.942
2186.458,1854.402,2375.372,2102.811,2347.474,1529.272,2779.582,1665.492,2860.356,1923.877,2559.983,1724.402,2287.033,1474.237,2569.748,2289.675,2593.365,1858.389,2325.855,1073.300
2180.162,1861.392,2355.493,2122.382,2345.535,1554.174,2773.742,1679.454,2853.483,1936.576,2554.587,1733.760,2288.385,1469.530,2567.468,2302.945,2590.953,1868.886,2305.002,1077.752
2174.032,1867.670,2338.073,2141.414,2342.970,1575.315,2767.710,1693.578,2847.067,1947.988,2549.599,1741.919,2265.366,1472.701,2565.004,2317.261,2588.626,1879.070,2280.314,1088.627
2169.291,1873.062,2322.865,2157.361,2340.508,1593.762,2763.751,1703.460,2843.100,1955.418,2545.531,1749.029,2247.122,1479.283,2562.962,2328.804,2589.680,1896.159,2261.545,1097.051
2163.480,1878.955,2309.742,2171.453,2337.605,1609.230,2759.696,1713.821,2837.670,1965.128,2541.653,1755.706,2237.981,1486.849,2561.031,2339.284,2593.566,1925.562,2245.420,1105.755
2159.579,1883.038,2299.332,2182.986,2335.437,1622.300,2755.718,1723.170,2833.618,1973.106,2535.535,1770.813,2232.935,1494.452,2559.275,2349.541,2596.432,1952.136,2231.257,1114.334
2155.081,1887.563,2289.101,2194.358,2332.855,1635.151,2752.120,1731.865,2830.088,1979.675,2520.017,1799.272,2229.021,1500.975,2557.769,2357.902,2598.810,1976.564,2219.524,1121.876
2151.496,1891.241,2282.245,2202.243,2330.708,1645.552,2747.806,1748.193,2826.748,1986.454,2504.051,1829.411,2225.779,1506.923,2556.462,2365.518,2599.726,1995.857,2210.963,1126.806
2147.748,1894.939,2274.392,2211.549,2325.131,1660.297,2741.103,1772.033,2822.952,1994.672,2486.708,1856.644,2223.199,1511.803,2554.846,2373.882,2600.963,2012.886,2201.386,1132.947
2143.924,1898.854,2267.868,2219.201,2316.283,1685.220,2739.205,1798.467,2819.110,2012.655,2470.102,1881.605,2220.610,1516.862,2553.754,2379.581,2602.165,2028.814,2193.812,1137.767
2141.001,1901.781,2261.946,2225.604,2303.988,1708.976,2738.780,1823.056,2811.777,2035.414,2456.677,1901.544,2218.779,1520.480,2550.146,2389.541,2603.880,2042.691,2186.842,1145.105
2138.077,1904.647,2256.663,2231.617,2293.398,1729.977,2740.761,1846.851,2807.433,2055.304,2445.090,1920.681,2217.768,1522.830,2535.052,2410.937,2604.764,2054.868,2172.073,1170.809
2134.587,1908.138,2251.474,2238.007,2282.631,1748.913,2740.738,1867.519,2803.469,2075.118,2435.924,1935.410,2215.608,1529.005,2521.089,2435.979,2605.648,2063.876,2157.016,1193.785
2131.752,1910.657,2245.191,2251.449,2273.493,1763.950,2740.653,1884.135,2799.853,2089.919,2427.141,1950.903,2213.314,1537.210,2504.489,2460.548,2606.410,2076.284,2145.615,1214.927
2129.715,1912.721,2234.544,2276.045,2265.041,1776.591,2740.462,1899.350,2796.494,2104.167,2417.821,1970.045,2210.479,1545.990,2490.548,2485.584,2607.368,2084.341,2136.612,1230.649
2124.064,1916.875,2224.332,2300.541,2257.660,1787.739,2740.590,1910.838,2793.517,2116.122,2404.224,1992.757,2207.588,1554.342,2478.556,2504.878,2608.155,2091.646,2127.911,1245.325
2111.734,1925.277,2211.914,2324.509,2251.270,1797.578,2740.265,1922.114,2790.975,2126.947,2393.446,2013.329,2205.621,1560.380,2467.980,2521.428,2608.910,2098.246,2120.368,1257.828
2102.104,1933.954,2201.283,2348.400,2245.028,1806.950,2740.212,1931.898,2788.136,2137.698,2381.122,2034.461,2204.028,1565.984,2458.336,2537.066,2609.521,2106.946,2114.251,1268.073
2092.176,1942.387,2191.580,2367.048,2239.849,1815.110,2738.157,1945.366,2778.307,2156.827,2370.209,2054.121,2202.377,1571.548,2450.632,2549.612,2610.229,2113.985,2108.913,1280.313
2084.374,1948.274,2183.197,2382.588,2235.060,1822.478,2734.419,1970.575,2768.981,2180.858,2356.862,2075.967,2200.655,1576.439,2443.341,2562.022,2609.424,2120.229,2105.002,1309.456
2077.836,1952.880,2175.964,2396.224,2231.168,1828.327,2732.096,1997.270,2755.401,2209.656,2345.083,2096.396,2195.567,1586.459,2437.147,2572.260,2607.437,2141.596,2102.704,1338.723
2070.877,1957.553,2169.810,2407.978,2225.858,1837.449,2729.541,2018.613,2744.626,2236.773,2333.360,2117.950,2188.182,1600.495,2431.487,2581.662,2608.539,2168.835,2101.936,1370.362
2064.556,1961.633,2164.270,2418.216,2217.989,1851.797,2728.738,2037.352,2732.682,2263.983,2320.676,2139.059,2181.508,1615.423,2426.246,2590.335,2608.473,2191.358,2103.356,1398.832
2059.595,1964.925,2158.626,2428.466,2202.546,1870.531,2727.772,2053.351,2722.699,2288.059,2308.215,2159.963,2175.154,1630.439,2421.375,2598.602,2609.831,2210.837,2104.242,1424.171
2054.097,1968.311,2154.113,2436.782,2190.523,1886.386,2727.307,2067.133,2712.849,2308.866,2296.174,2179.818,2162.708,1653.888,2415.846,2606.480,2611.285,2228.921,2103.822,1444.295
2050.968,1970.668,2149.545,2444.882,2174.710,1903.060,2726.360,2079.510,2704.623,2327.450,2284.095,2200.719,2140.555,1677.517,2405.145,2621.536,2612.147,2245.694,2103.237,1462.952
2043.065,1981.008,2145.591,2452.026,2160.762,1920.970,2725.592,2090.242,2698.301,2342.657,2272.871,2220.970,2120.868,1697.432,2394.485,2641.361,2612.765,2259.461,2102.397,1477.880
2028.353,2001.773,2141.981,2461.176,2146.441,1937.623,2725.255,2099.152,2692.940,2356.574,2261.581,2239.628,2101.482,1712.666,2380.867,2661.769,2613.258,2271.459,2102.097,1490.083
2013.928,2022.692,2135.638,2481.548,2133.284,1955.671,2724.227,2109.920,2687.749,2370.072,2250.198,2259.182,2085.344,1724.480,2369.362,2681.147,2613.498,2281.869,2101.176,1504.658
2001.317,2041.667,2126.632,2501.679,2116.671,1977.180,2724.239,2117.045,2683.230,2381.499,2237.999,2279.170,2070.933,1734.523,2360.117,2696.974,2613.825,2291.468,2100.874,1514.319
1989.013,2059.943,2116.802,2523.891,2101.963,1998.636,2723.869,2124.213,2675.277,2397.252,2227.269,2294.588,2057.523,1743.030,2351.724,2710.200,2613.581,2300.376,2100.222,1522.567
1980.612,2073.285,2108.048,2540.971,2085.936,2020.820,2726.010,2139.248,2666.274,2417.577,2218.273,2308.514,2044.868,1750.511,2344.277,2721.734,2610.367,2315.775,2099.409,1531.645
1972.620,2086.317,2100.737,2556.890,2070.314,2042.370,2728.716,2163.819,2653.015,2442.188,2210.309,2321.144,2035.555,1756.060,2337.053,2733.142,2605.417,2341.139,2098.854,1540.792
1965.757,2097.734,2094.513,2570.781,2055.214,2062.815,2731.813,2184.682,2640.472,2465.085,2203.702,2331.498,2024.328,1762.231,2331.578,2741.849,2599.692,2365.626,2097.854,1549.473
1959.954,2109.091,2089.124,2582.514,2041.639,2082.534,2734.929,2204.161,2628.083,2484.827,2197.641,2340.960,2014.583,1768.630,2325.856,2751.286,2595.074,2386.136,2097.450,1556.176
1949.398,2132.320,2084.020,2593.520,2029.605,2099.794,2736.736,2222.947,2616.143,2502.629,2192.684,2348.907,1998.871,1786.565,2321.035,2758.636,2590.094,2409.734,2096.843,1562.518
1934.024,2159.900,2079.452,2603.405,2020.824,2115.231,2737.866,2236.162,2606.668,2518.374,2186.429,2362.476,1979.145,1809.992,2315.956,2767.215,2585.949,2427.018,2096.312,1568.661
1920.554,2186.306,2076.195,2610.204,2013.397,2128.365,2739.546,2249.388,2599.040,2530.839,2173.871,2388.240,1962.988,1838.251,2312.260,2772.947,2582.065,2442.439,2096.161,1573.217
