x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
885.242,194.090,870.558,21.905,742.922,92.153,774.265,24.826,810.925,205.414,824.549,16.568,856.106,61.683,805.449,63.395,842.910,218.599,901.454,139.323
884.197,192.766,869.874,21.920,743.365,90.090,775.911,23.348,811.109,208.674,825.034,16.619,856.361,59.575,803.363,62.416,842.186,223.105,899.202,140.284
882.004,192.122,869.998,22.287,743.982,88.084,776.978,22.307,811.174,210.598,824.844,16.491,856.371,57.846,802.208,61.868,842.139,225.106,897.296,141.215
879.258,191.323,869.048,21.581,745.111,86.210,780.276,20.449,811.618,213.000,825.234,16.792,856.829,55.606,800.274,60.807,842.217,230.752,893.645,142.801
876.645,190.304,869.858,22.744,745.798,84.858,781.962,20.200,811.503,215.062,824.714,16.582,857.019,54.172,798.787,59.524,842.772,234.436,891.953,143.918
874.170,188.551,869.674,22.144,747.293,81.472,784.429,20.260,810.827,219.552,824.938,16.657,857.057,52.290,796.966,58.398,842.355,239.855,889.871,145.873
871.864,186.875,870.399,22.553,747.669,79.760,786.098,20.285,809.576,222.327,825.207,16.828,857.004,50.918,795.424,57.615,841.223,245.568,888.547,148.226
868.970,184.750,870.859,22.544,748.701,77.017,787.838,20.035,808.319,226.283,824.940,16.884,857.137,49.738,793.959,56.738,842.156,247.469,887.616,151.631
866.997,183.569,871.662,22.647,749.692,74.804,788.209,20.237,807.242,229.467,824.584,16.886,857.155,48.533,793.298,56.395,841.739,255.017,887.148,154.289
864.940,182.390,873.000,23.781,749.968,73.238,788.528,20.315,806.099,233.106,825.332,17.003,856.959,47.071,791.796,55.596,841.389,259.339,887.118,156.444
862.856,181.126,873.399,22.812,750.603,71.127,789.055,20.930,804.297,235.694,824.571,16.867,857.228,45.174,790.117,54.775,841.361,263.648,886.911,158.946
861.363,179.918,874.404,23.821,751.035,69.296,788.902,21.532,803.271,237.729,825.072,16.844,856.811,44.546,789.181,53.987,840.335,267.818,886.415,160.901
858.972,178.382,874.838,23.242,751.147,67.909,791.742,23.243,800.754,241.896,824.152,16.788,855.770,43.397,787.474,53.157,840.248,272.187,886.326,163.273
857.534,177.394,876.061,25.213,750.965,66.512,793.866,25.589,799.761,244.361,824.609,16.926,854.953,42.828,787.551,52.967,840.147,274.717,886.644,165.110
855.047,176.410,876.280,24.269,749.333,64.293,798.060,28.648,797.133,248.693,823.782,16.877,853.564,41.456,785.107,51.893,840.129,279.195,887.075,167.889
852.913,175.355,877.102,24.915,746.820,62.618,800.639,30.487,796.541,249.939,824.162,16.925,853.070,40.811,784.383,51.512,839.968,282.400,887.211,169.653
850.887,173.855,877.596,25.188,744.239,60.055,804.149,32.700,793.849,253.614,823.849,16.769,851.936,39.472,782.815,50.846,839.462,285.500,887.184,171.787
847.714,171.350,877.669,25.314,741.812,57.899,806.208,35.252,792.136,256.447,824.202,16.956,851.151,38.431,781.870,50.366,836.184,288.464,887.979,173.980
845.496,170.240,878.129,25.945,739.682,55.697,809.845,38.646,791.010,258.485,824.593,17.042,850.635,37.728,780.379,49.404,832.664,287.906,889.166,176.220
842.072,168.392,878.828,26.213,737.894,53.246,813.922,42.025,788.999,261.824,823.346,16.871,849.858,36.273,779.080,48.721,829.788,284.758,891.462,178.206
839.248,166.764,879.338,26.596,736.507,51.182,817.310,46.491,787.819,263.561,823.698,16.905,850.038,35.410,778.253,48.280,827.112,282.558,892.954,179.607
835.834,164.263,879.493,25.898,734.938,49.363,822.129,51.103,784.177,267.369,824.051,16.938,850.219,34.548,777.593,47.961,822.887,279.419,894.918,181.478
833.159,163.201,880.337,26.548,734.233,48.413,826.624,54.720,783.096,269.498,823.629,17.060,850.270,34.040,776.821,48.141,820.062,276.665,896.043,183.076
826.990,164.628,879.952,25.683,732.390,46.116,831.428,58.885,780.652,272.992,823.207,17.181,850.321,33.533,774.094,49.483,817.737,272.011,897.629,184.836
823.072,166.658,881.098,26.391,731.477,44.850,835.182,61.658,779.507,274.382,823.522,17.346,849.978,32.472,773.619,50.027,815.481,268.844,898.633,186.366
818.152,169.021,881.041,25.471,730.028,42.842,839.950,64.657,776.845,277.654,823.837,17.512,849.635,31.411,769.996,51.870,812.000,264.360,899.460,187.618
813.844,170.930,881.647,25.656,728.119,40.857,844.202,67.019,775.096,279.660,823.743,17.598,849.516,31.495,768.543,52.627,809.942,261.563,900.598,189.165
809.652,173.312,881.790,24.875,725.556,39.114,847.640,68.821,772.783,282.016,823.650,17.683,849.396,31.579,766.645,53.714,807.071,257.803,901.184,190.715
805.430,176.482,882.400,25.126,721.027,34.984,850.939,70.762,769.119,285.141,823.557,17.769,849.276,31.663,764.508,54.687,804.329,253.867,901.983,192.957
804.432,177.192,883.083,25.481,718.604,31.400,853.830,72.222,766.307,285.279,823.463,17.855,849.157,31.747,762.830,55.496,802.767,252.040,902.034,193.484
799.789,180.955,882.249,23.787,715.430,27.325,857.525,74.137,761.648,284.102,823.370,17.941,849.037,31.831,760.209,56.685,799.889,248.639,902.878,195.439
798.341,182.014,883.702,25.509,713.909,25.048,859.956,75.238,759.273,282.728,823.277,18.026,848.918,31.915,758.939,57.331,798.042,246.822,903.379,196.522
793.683,185.465,883.471,24.573,710.843,21.207,862.615,76.360,754.198,280.006,823.183,18.112,848.798,31.999,757.079,58.713,794.848,243.745,903.982,199.156
791.903,186.630,884.237,25.226,709.479,20.855,865.720,77.240,751.975,279.035,823.090,18.198,848.679,32.083,755.724,59.419,793.317,241.748,903.806,199.953
788.725,189.057,884.230,24.847,706.174,20.591,868.910,78.750,748.390,276.928,822.996,18.284,848.559,32.167,752.460,60.535,790.891,238.622,904.508,202.426
786.899,190.482,884.483,25.469,703.705,22.035,870.642,79.271,745.922,275.010,822.903,18.369,848.440,32.251,750.192,61.337,787.979,235.046,904.670,204.113
784.678,191.905,884.561,26.226,701.790,24.476,874.000,80.264,743.719,273.606,822.810,18.455,848.320,32.335,748.604,61.757,784.595,232.489,904.811,205.510
782.084,193.832,883.521,26.254,699.049,27.132,877.198,80.768,739.799,271.035,822.716,18.541,848.200,32.419,746.933,62.764,780.464,230.111,904.354,208.051
782.188,193.467,883.752,26.827,697.164,28.904,880.507,81.042,738.258,270.207,822.623,18.627,848.081,32.503,744.800,63.953,776.671,227.441,903.330,210.102
777.902,195.781,882.810,26.867,694.554,31.368,884.398,81.497,734.016,267.283,822.529,18.712,848.000,33.000,742.217,65.267,771.994,224.202,902.380,212.721
773.000,193.000,883.341,27.406,693.418,33.523,885.847,81.906,733.338,266.484,822.436,18.798,847.842,32.671,740.987,65.628,768.934,222.335,901.809,215.078
770.943,190.732,882.367,27.629,691.181,37.496,890.440,82.028,730.118,264.103,822.343,18.884,847.722,32.755,737.568,66.950,763.811,221.372,900.711,218.692
767.027,186.184,881.419,27.826,689.314,39.957,892.702,82.124,728.291,263.108,822.249,18.970,847.603,32.839,736.317,67.431,759.058,220.987,900.255,220.475
760.581,179.679,881.453,28.136,686.303,43.701,895.938,82.312,725.062,260.817,822.156,19.055,847.483,32.923,733.855,68.935,753.468,219.962,899.073,223.069
755.167,174.769,881.282,28.287,684.931,45.884,898.170,82.149,723.176,259.499,822.063,19.141,847.364,33.007,732.304,69.660,750.216,219.160,897.757,225.404
751.567,172.060,881.087,28.356,682.882,49.257,900.312,82.001,720.937,257.756,821.969,19.227,847.244,33.091,730.786,70.498,744.792,217.768,896.885,227.578
746.811,168.277,879.648,28.146,680.768,52.330,902.854,82.093,718.770,255.957,821.876,19.313,847.124,33.175,728.582,71.372,739.484,217.034,895.691,230.914
743.592,165.686,880.774,28.694,679.136,54.195,904.727,82.027,717.397,255.131,821.782,19.398,847.005,33.259,726.823,72.061,735.825,215.925,894.965,232.407
737.847,161.048,879.716,28.856,676.339,57.383,906.742,80.814,713.807,253.182,821.689,19.484,846.885,33.343,724.795,72.930,731.644,214.112,893.491,234.593
735.930,159.681,879.135,28.926,674.671,59.395,906.212,79.404,712.129,252.163,821.596,19.570,846.766,33.427,724.272,73.008,731.048,213.816,892.660,236.407
730.470,156.022,879.349,29.401,672.683,62.588,906.670,76.510,708.974,250.380,821.502,19.656,846.646,33.510,721.716,74.265,728.331,212.181,891.167,239.579
729.071,154.761,879.535,30.111,670.017,64.789,906.941,74.840,707.533,249.169,821.409,19.741,846.527,33.594,720.331,74.882,727.427,211.749,890.304,241.535
723.826,150.406,879.301,32.622,667.900,66.336,907.853,71.573,704.427,247.247,821.316,19.827,846.407,33.678,718.544,75.732,725.308,210.489,887.814,244.268
719.979,147.971,879.133,35.049,665.691,68.026,907.901,70.134,702.055,246.118,821.324,19.645,846.310,34.762,716.928,75.941,724.068,209.539,885.899,246.514
715.218,145.665,877.574,37.228,664.068,70.011,908.519,67.949,699.632,244.943,821.332,19.463,846.213,35.845,715.542,76.344,722.136,209.098,883.026,249.953
709.819,141.845,876.156,39.346,661.999,72.357,908.803,65.778,697.129,243.643,821.357,19.447,844.602,36.915,713.377,77.004,719.560,208.324,881.830,252.344
706.059,139.160,875.559,40.532,659.473,73.962,909.400,64.136,695.337,242.706,822.652,19.522,840.843,39.420,712.138,77.098,718.718,208.064,879.591,254.809
700.371,135.720,873.897,42.551,656.944,76.149,909.686,61.702,692.294,240.931,821.725,18.894,836.645,43.130,709.940,77.750,715.660,207.071,876.906,257.032
697.062,133.780,872.751,43.857,654.657,78.409,909.974,60.960,691.606,240.243,824.145,19.357,833.453,45.792,709.861,77.577,715.117,207.410,875.149,259.314
692.540,130.821,871.356,45.837,650.953,81.602,909.965,58.665,687.781,238.490,822.541,18.471,828.534,48.670,706.755,78.685,711.850,207.627,872.794,262.076
690.012,129.027,870.302,46.634,646.521,83.243,910.382,57.479,685.958,237.656,823.959,18.564,824.519,50.938,706.789,77.982,712.227,208.541,870.875,264.295
685.932,126.032,868.642,47.802,640.738,85.702,910.131,54.347,683.397,236.785,824.846,18.321,821.006,53.524,704.973,77.378,709.890,209.246,868.411,266.605
682.734,123.523,867.153,48.453,636.134,87.835,909.481,53.582,681.277,235.508,825.635,18.163,817.353,55.806,704.022,77.209,710.167,209.284,865.891,268.835
680.297,122.020,864.777,50.025,630.557,89.452,908.868,51.897,679.354,234.325,826.990,18.190,812.460,57.318,701.662,76.606,708.774,209.598,863.752,271.481
677.113,120.208,862.153,51.889,625.780,90.536,907.996,49.472,676.739,233.479,826.982,18.009,808.391,58.320,700.209,76.513,707.444,209.442,861.651,274.319
674.323,118.806,859.675,52.896,621.118,92.297,907.486,47.984,673.587,232.524,828.474,18.352,805.084,59.632,698.887,76.358,706.706,208.915,859.530,276.740
670.998,117.006,857.129,53.841,616.118,93.951,906.488,45.342,669.638,231.558,828.800,17.928,800.355,60.829,696.412,76.119,704.127,208.834,856.749,279.036
668.830,115.895,855.395,54.798,610.904,95.078,906.178,44.751,667.698,230.885,831.217,18.635,797.358,61.685,695.170,76.018,703.528,208.716,854.846,281.611
664.237,117.251,851.623,55.621,605.963,96.627,905.161,42.732,664.359,229.649,830.895,18.249,792.916,62.799,693.124,75.797,701.754,209.183,852.803,284.488
658.823,120.392,849.059,55.787,601.931,97.956,905.048,41.467,661.530,228.796,831.853,18.516,790.428,63.111,692.579,75.467,701.044,208.952,851.119,286.859
652.030,123.679,845.950,55.676,597.442,99.816,903.751,38.906,657.747,228.212,831.909,18.446,787.135,63.736,690.974,75.371,695.895,207.182,848.105,289.925
646.311,126.152,844.903,56.098,594.088,100.744,901.551,36.875,654.182,227.029,833.352,20.752,785.304,64.151,689.515,75.067,692.808,206.044,846.311,292.109
640.983,130.082,842.055,56.013,591.914,101.212,898.632,34.475,650.589,225.532,834.824,23.265,781.271,65.134,687.990,75.187,687.908,204.325,844.544,295.461
636.441,133.502,839.394,56.157,590.173,101.263,895.469,31.568,647.824,224.865,836.905,23.108,778.056,66.030,685.729,74.992,683.954,202.741,842.778,298.396
631.669,136.746,838.259,56.268,589.109,101.537,893.950,29.571,644.693,224.485,840.032,24.298,774.397,66.451,684.356,74.833,681.728,201.297,840.946,301.209
626.734,139.822,833.915,55.236,586.930,101.898,890.620,27.346,640.754,223.412,843.498,22.692,769.696,67.708,682.029,74.189,676.008,198.438,838.831,304.407
622.639,142.912,834.104,56.125,586.833,101.635,888.298,26.102,636.782,222.078,844.937,22.793,765.575,69.655,680.601,73.755,673.027,197.261,837.861,307.423
618.672,145.708,831.566,56.398,585.204,102.120,885.092,24.505,634.017,221.282,847.930,20.582,759.926,71.325,678.481,73.915,667.421,194.594,836.803,311.690
615.895,147.809,830.013,56.383,585.320,102.105,882.383,22.773,631.151,220.458,849.514,19.655,754.873,72.315,676.132,73.613,665.232,193.167,835.786,314.932
611.263,150.320,827.583,56.073,583.918,102.997,879.670,21.227,626.916,219.963,853.758,20.140,749.348,74.237,674.491,73.484,660.111,190.545,835.264,318.568
607.736,152.400,825.831,55.580,583.675,103.400,879.009,20.752,622.993,219.193,854.544,22.173,744.157,75.940,672.020,73.256,656.917,189.003,835.019,322.141
604.398,154.511,823.435,55.342,582.974,103.838,877.718,20.277,619.595,218.327,857.344,24.864,738.177,76.770,669.921,72.542,652.717,187.041,835.327,324.849
599.971,157.251,821.008,55.736,582.036,104.225,877.143,20.805,615.274,217.947,860.754,28.256,733.025,76.019,667.250,72.686,649.801,184.962,835.418,327.398
598.285,158.428,819.342,55.464,580.626,104.878,875.872,21.330,611.422,218.620,863.354,30.431,727.937,75.143,665.736,72.538,646.146,182.112,835.318,329.550
593.464,161.135,816.098,55.392,579.128,105.219,867.337,18.230,607.424,219.014,866.758,33.327,722.727,74.375,662.513,72.734,641.922,179.533,835.724,332.436
591.872,160.390,814.451,55.218,578.623,105.450,858.949,17.338,603.966,219.189,868.912,37.846,719.684,73.943,661.284,72.719,639.250,177.671,835.679,333.573
581.542,159.531,812.168,55.151,575.531,107.212,850.560,16.445,597.830,219.847,871.067,42.364,714.446,72.444,658.535,72.419,634.902,174.775,835.017,335.393
573.720,159.188,809.401,55.062,573.536,107.701,841.162,18.487,595.643,220.279,874.234,48.277,710.963,71.669,657.544,72.454,633.531,173.830,833.999,337.562
564.064,156.987,807.122,55.431,570.200,108.361,830.906,23.646,591.519,221.501,878.219,54.306,707.591,70.684,654.429,72.472,629.525,171.349,833.227,339.826
558.029,155.903,805.701,55.500,567.890,108.937,823.140,26.973,588.210,222.516,878.679,64.494,705.107,69.928,654.094,72.587,627.524,170.579,832.273,342.797
548.734,153.874,803.154,55.614,565.079,110.075,815.328,30.640,583.925,223.520,880.279,76.592,702.133,68.786,651.816,72.588,623.677,168.968,830.762,345.605
540.183,151.284,800.574,58.721,563.071,110.729,808.602,33.391,580.468,223.953,882.908,86.285,699.424,67.875,649.779,72.668,619.764,167.328,829.217,347.545
534.827,149.508,798.364,63.732,561.232,110.797,804.125,34.645,576.413,224.888,884.089,93.659,696.426,66.809,647.761,72.609,617.581,166.078,827.948,350.284
526.582,146.612,794.326,68.616,558.030,111.314,798.676,36.223,571.941,226.446,885.005,99.878,693.450,65.923,644.969,72.438,614.269,164.240,826.781,353.546
521.742,145.366,791.296,72.919,557.149,111.529,794.688,36.968,570.218,226.837,886.739,104.831,692.249,65.360,644.496,72.478,611.073,163.392,825.840,355.779
514.736,143.269,786.836,78.414,553.886,112.559,789.681,38.339,564.459,228.306,888.955,112.779,689.286,64.003,641.917,72.579,606.073,162.258,823.483,358.831
510.816,141.993,783.084,81.905,551.917,113.300,786.630,39.157,563.022,228.604,887.133,120.953,686.672,62.947,640.326,73.294,604.174,161.847,821.900,361.524
504.454,139.993,779.018,86.456,549.550,113.908,782.709,40.499,558.699,229.511,885.644,130.659,683.370,62.275,636.533,72.725,599.369,160.529,819.701,365.098
501.268,138.828,774.639,90.429,548.430,113.991,779.440,41.682,557.144,229.948,885.235,138.321,680.299,61.485,634.628,72.419,596.570,159.813,817.350,368.160
496.549,137.466,769.512,93.847,546.361,114.442,776.433,42.554,552.820,231.437,884.143,146.528,677.262,60.872,630.720,72.356,592.510,159.404,814.985,370.599
492.362,136.341,764.490,98.377,544.225,115.240,773.825,43.378,549.383,231.991,883.403,153.053,674.721,60.159,627.171,72.312,586.750,158.306,812.591,373.891
488.103,135.025,760.084,101.586,542.197,116.267,771.288,44.190,546.256,232.238,883.651,158.721,672.075,61.160,624.219,72.113,585.060,157.799,810.591,376.742
484.150,134.049,754.122,105.124,539.415,117.202,767.960,45.533,542.195,232.945,884.135,165.076,669.848,64.256,619.516,71.247,580.041,156.706,807.286,379.691
481.149,133.024,749.672,108.249,537.640,117.555,764.799,46.497,539.733,233.332,884.223,171.642,669.394,67.072,616.964,71.250,579.458,156.235,804.102,381.407
475.583,131.416,744.178,112.409,533.581,118.537,761.519,47.342,534.828,234.399,884.185,176.141,668.076,72.100,611.248,71.318,576.494,155.586,799.837,383.908
474.263,131.114,739.182,115.423,531.397,119.956,759.704,47.928,532.390,234.829,884.327,179.647,666.885,76.080,608.130,70.724,573.669,156.310,796.004,386.492
469.630,129.924,733.667,119.460,526.626,121.407,755.677,49.804,527.227,235.596,886.152,184.942,665.433,79.954,604.150,70.186,569.041,158.777,791.795,388.138
467.038,129.464,728.795,123.053,523.156,120.895,751.735,51.245,524.940,235.942,887.436,190.022,664.470,83.414,601.384,69.523,567.191,160.458,787.781,389.684
463.967,128.753,724.489,126.271,517.759,120.385,748.245,52.080,520.479,236.556,888.105,194.320,663.533,86.550,596.617,69.160,563.671,163.159,783.616,391.980
460.281,127.681,720.037,129.489,514.427,120.525,744.153,53.891,517.733,237.120,889.074,198.247,661.956,89.991,592.375,68.911,559.526,166.033,779.337,393.904
457.309,127.081,715.816,132.081,510.677,119.924,741.209,55.199,515.836,237.611,889.950,201.465,660.098,92.912,590.155,68.350,557.440,167.281,774.670,395.359
453.789,126.335,711.516,135.672,507.034,117.901,737.686,56.527,510.933,238.541,891.725,205.107,657.925,96.471,586.542,68.244,552.927,170.306,770.506,397.151
452.884,126.912,708.689,138.265,503.719,115.700,734.448,57.426,508.422,238.926,893.071,207.686,656.411,99.006,583.739,67.632,552.040,171.332,766.913,398.977
449.799,128.216,704.096,141.898,499.874,113.453,730.381,59.214,505.510,239.139,894.659,211.667,654.205,102.960,580.705,67.287,546.953,174.605,761.623,401.058
449.012,128.757,700.576,144.208,496.844,111.832,727.707,60.610,502.245,239.765,895.132,213.995,651.908,105.358,579.608,67.197,544.100,175.825,757.989,402.382
446.461,129.720,696.594,148.288,493.831,109.078,723.516,62.144,501.026,240.170,896.218,217.373,648.689,109.485,575.788,66.510,537.757,178.362,753.298,404.206
445.810,129.826,692.904,151.712,491.631,106.597,719.434,63.638,496.930,241.183,896.897,219.169,646.276,113.824,573.345,66.137,534.061,180.438,749.603,406.008
443.565,130.635,688.805,155.113,489.407,104.515,715.978,65.460,494.868,241.367,898.266,221.752,642.521,118.596,570.938,65.971,529.617,182.794,745.103,407.673
442.307,130.894,684.369,158.561,486.185,101.917,711.809,67.364,491.875,241.973,900.180,224.504,639.140,122.490,568.557,65.444,525.314,185.090,740.815,409.187
441.462,131.043,680.586,162.097,483.665,99.871,707.807,68.752,489.668,242.364,901.476,227.207,636.045,125.986,566.709,65.284,521.607,186.792,736.498,411.241
439.669,132.036,676.929,166.000,481.155,96.939,703.617,70.663,485.686,243.607,903.335,231.866,632.803,129.883,564.177,65.058,517.709,188.353,732.522,413.242
439.273,132.387,673.683,168.620,479.030,95.119,700.511,72.539,482.764,244.491,903.908,235.540,630.560,132.494,562.285,64.639,517.050,188.531,728.505,414.715
435.811,133.668,668.308,172.682,476.108,93.048,695.777,74.145,477.817,245.373,905.070,238.801,626.858,136.451,560.181,64.312,512.570,190.037,723.447,416.183
433.921,134.114,664.946,176.440,473.693,91.235,692.285,75.554,473.982,246.501,905.431,240.896,624.542,139.146,559.406,64.181,511.205,190.594,719.818,417.867
429.793,136.963,660.582,180.061,470.909,89.233,687.860,77.758,468.649,248.859,907.340,244.423,621.695,142.957,555.757,63.273,508.463,192.106,714.914,420.295
426.933,138.942,656.481,182.421,467.942,88.322,684.352,79.942,463.943,250.443,908.339,247.057,619.302,146.550,555.473,63.400,506.260,193.056,711.785,421.861
422.149,141.086,650.746,185.570,464.616,88.853,680.292,81.653,457.438,252.263,908.948,250.087,614.481,149.848,552.650,63.116,503.606,194.179,707.330,424.022
417.594,143.976,646.485,188.674,460.613,89.610,676.324,83.213,454.125,253.682,909.056,252.627,610.257,153.790,551.952,62.826,501.537,195.161,704.001,425.541
414.353,146.717,641.932,191.258,456.344,89.812,672.993,85.064,449.993,255.493,908.869,255.862,606.733,156.713,548.789,62.141,500.625,195.856,701.367,426.878
408.879,150.287,635.939,193.678,452.264,89.799,668.409,87.175,444.976,257.263,908.720,259.473,602.245,160.427,548.054,62.137,498.212,197.137,697.948,429.028
405.241,152.437,631.426,196.044,448.184,90.528,664.648,88.304,441.876,258.017,908.540,260.611,599.581,162.284,547.197,61.993,496.477,197.788,694.155,431.005
400.944,155.696,626.032,199.345,444.413,91.500,660.155,90.281,436.549,259.393,909.756,265.521,593.804,165.916,543.914,61.293,493.459,199.709,691.200,432.265
397.775,157.971,622.307,201.160,440.448,91.878,656.674,91.833,433.067,260.446,908.324,265.143,592.065,167.436,543.447,61.215,493.531,199.271,687.618,434.084
393.299,161.397,616.371,203.500,437.397,92.254,652.711,93.288,428.624,262.023,908.831,269.094,587.843,170.739,541.241,61.142,490.656,200.424,683.891,436.244
390.285,163.266,612.067,205.698,433.203,92.866,649.675,94.094,425.193,262.666,907.881,271.794,586.297,172.055,540.010,60.912,489.138,200.671,680.334,438.193
386.549,165.678,607.591,208.271,430.368,93.376,646.219,95.304,420.710,263.585,907.039,273.407,583.142,173.896,538.505,60.268,486.322,202.137,676.150,439.804
382.518,168.713,603.756,210.433,427.311,94.090,643.018,96.620,416.009,264.283,906.101,275.728,580.527,175.212,537.020,60.187,484.425,203.101,672.092,441.942
380.252,170.695,599.818,212.293,423.799,94.564,641.109,97.233,411.892,265.100,905.559,277.310,579.251,176.125,536.698,60.167,481.712,204.216,668.751,444.074
376.139,173.867,595.154,214.467,420.784,95.075,637.566,98.601,406.403,266.644,904.791,279.901,575.651,178.172,533.802,59.762,477.384,206.089,664.913,446.168
373.307,175.497,591.745,216.630,417.238,95.856,634.801,99.483,404.793,266.316,904.776,281.536,574.268,179.225,533.094,59.779,475.416,208.550,660.876,447.828
368.249,178.517,586.664,219.299,413.307,97.161,631.806,100.416,398.762,267.175,904.819,284.790,570.479,180.679,531.038,59.374,471.912,213.889,656.559,449.791
366.483,180.083,585.317,220.019,409.349,97.543,629.892,101.184,394.662,267.752,904.340,285.641,568.405,181.651,529.190,59.326,469.641,216.953,653.081,451.621
361.660,184.118,579.444,222.407,405.765,98.196,626.661,102.548,389.932,268.605,904.137,287.090,565.516,182.872,528.200,59.285,466.426,221.366,649.587,453.849
357.700,186.558,576.619,223.605,402.291,99.681,624.735,103.354,387.705,268.944,903.866,289.178,562.916,184.188,526.834,58.905,464.366,225.045,645.895,455.388
354.161,188.675,572.750,225.871,397.829,101.050,621.856,104.331,382.867,269.721,903.439,290.292,559.502,185.160,524.471,58.232,461.860,230.515,642.018,457.017
350.459,190.904,568.907,228.253,393.482,101.892,619.563,105.030,379.582,269.686,903.046,291.730,555.677,185.939,523.358,58.521,458.993,234.871,638.585,459.246
347.367,193.398,565.752,229.577,389.386,103.316,617.340,106.042,376.513,270.062,902.925,292.121,552.791,186.938,521.268,58.351,456.825,238.177,635.725,462.026
342.762,197.012,561.231,231.416,384.789,105.319,615.204,106.937,371.822,271.133,902.985,294.410,549.109,188.230,520.372,58.298,453.330,244.538,632.738,464.964
339.971,198.852,558.446,232.972,379.382,106.912,612.983,107.593,368.958,271.567,903.407,294.508,547.286,188.954,519.477,58.041,451.325,248.181,630.831,466.650
334.258,202.408,553.802,235.671,374.626,108.549,610.472,108.353,363.992,272.499,903.822,296.683,541.225,190.703,517.026,57.589,446.749,254.083,627.619,470.067
331.916,203.865,551.528,236.833,370.221,110.700,608.444,108.663,361.056,273.002,903.763,297.582,539.468,190.992,515.958,57.634,444.872,256.209,625.614,471.716
327.259,207.306,546.595,238.655,364.841,112.411,605.221,109.693,357.886,273.288,904.243,300.409,535.484,192.272,513.558,57.463,440.589,260.640,623.272,474.070
324.439,209.402,542.746,239.946,360.342,113.984,604.051,110.215,354.348,273.956,904.243,300.525,533.383,193.174,512.126,57.363,437.331,263.121,621.286,476.717
321.155,211.993,540.141,241.303,356.372,115.097,601.910,110.899,350.976,274.969,904.288,301.138,528.800,194.559,510.259,57.461,431.792,266.257,619.377,479.181
318.137,213.900,536.381,242.858,352.375,117.204,599.262,110.106,348.081,276.075,904.665,302.332,525.019,195.485,508.458,56.960,427.483,269.048,616.833,481.687
315.267,215.672,533.456,243.937,348.477,118.718,598.451,108.490,344.754,276.829,904.743,302.140,521.504,195.869,506.326,56.986,423.820,271.582,615.010,483.720
