x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
3081.568,1194.395,3103.685,1259.747,3283.877,1149.599,3115.248,1193.257,3256.127,1022.449,3291.967,1490.810,3135.718,1572.308,2999.177,1589.866,2938.908,1506.487,3290.183,1270.552
3078.553,1199.354,3096.205,1251.168,3283.348,1145.350,3106.617,1186.711,3248.141,1014.468,3295.767,1497.095,3132.953,1568.210,2990.729,1583.859,2943.108,1489.364,3283.782,1260.280
3075.538,1204.314,3089.938,1244.348,3283.286,1142.498,3097.986,1180.165,3230.021,1007.348,3299.643,1503.295,3131.335,1566.015,2982.061,1577.830,2947.555,1472.842,3278.513,1251.433
3072.522,1209.273,3086.650,1240.640,3282.946,1139.100,3089.356,1173.618,3217.114,1002.058,3302.770,1508.595,3129.227,1563.201,2974.371,1572.202,2951.452,1459.367,3274.552,1244.318
3069.507,1214.232,3083.363,1236.933,3282.710,1135.393,3080.725,1167.072,3205.009,996.971,3306.125,1514.463,3127.407,1560.619,2968.287,1567.974,2955.065,1447.186,3270.979,1237.727
3066.492,1219.192,3080.075,1233.225,3282.470,1132.826,3072.094,1160.526,3195.853,993.329,3309.722,1518.890,3125.552,1558.256,2963.937,1565.175,2958.214,1437.541,3268.234,1232.144
3063.477,1224.151,3076.787,1229.517,3282.042,1129.605,3062.188,1151.903,3187.592,990.422,3318.117,1530.168,3123.847,1556.161,2959.187,1561.435,2961.354,1427.959,3265.699,1226.930
3060.462,1229.111,3073.500,1225.810,3280.292,1127.340,3053.650,1144.294,3180.267,987.955,3324.098,1538.884,3121.935,1553.455,2955.518,1558.280,2963.896,1419.996,3263.205,1221.528
3057.447,1234.070,3070.212,1222.102,3271.560,1118.309,3046.092,1137.657,3173.973,985.969,3328.913,1545.931,3120.466,1552.043,2952.440,1555.385,2966.539,1412.384,3261.735,1219.051
3054.432,1239.029,3066.924,1218.394,3264.685,1111.483,3040.433,1132.680,3168.581,984.268,3333.900,1553.686,3118.884,1550.573,2950.079,1552.997,2968.761,1405.877,3258.205,1214.103
3051.417,1243.989,3063.637,1214.687,3257.940,1105.266,3035.054,1127.921,3162.921,982.532,3337.930,1559.927,3117.751,1549.566,2947.720,1550.134,2968.271,1392.261,3239.889,1201.940
3048.402,1248.948,3060.349,1210.979,3250.108,1099.069,3029.928,1123.515,3159.062,981.624,3341.785,1565.133,3116.517,1548.235,2945.398,1546.961,2968.090,1370.099,3221.065,1187.225
3045.387,1253.907,3057.061,1207.272,3245.118,1093.102,3025.622,1119.905,3155.052,980.772,3345.037,1569.424,3114.909,1546.902,2943.484,1545.187,2968.911,1347.863,3203.653,1173.693
3042.372,1258.867,3053.774,1203.564,3233.820,1081.844,3021.654,1116.474,3151.470,980.084,3349.830,1570.949,3113.545,1546.004,2941.951,1543.278,2969.270,1331.044,3191.276,1164.834
3039.357,1263.826,3050.486,1199.856,3221.213,1073.258,3017.524,1114.049,3148.782,979.929,3357.603,1568.854,3112.805,1545.918,2940.605,1542.000,2969.141,1317.060,3179.807,1156.342
3025.570,1263.051,3048.350,1197.629,3211.019,1066.936,3010.593,1114.298,3144.970,979.577,3367.495,1566.034,3110.981,1544.088,2939.010,1539.900,2968.912,1305.036,3170.167,1149.143
3007.263,1260.167,3047.050,1196.278,3202.059,1061.744,2995.993,1118.375,3134.650,984.277,3375.797,1564.412,3110.189,1544.239,2937.758,1538.996,2968.555,1293.738,3161.397,1142.791
2997.726,1261.411,3045.370,1194.599,3194.427,1057.985,2985.543,1123.011,3121.975,996.635,3383.823,1562.872,3108.920,1543.592,2936.549,1537.530,2962.000,1287.000,3153.666,1137.371
2988.190,1262.656,3043.614,1192.634,3186.875,1054.931,2977.300,1127.436,3112.244,1010.700,3390.977,1561.079,3108.084,1543.399,2935.443,1536.226,2962.000,1278.000,3146.995,1132.515
2975.000,1261.000,3042.763,1191.735,3180.845,1052.519,2971.292,1130.996,3133.918,1059.598,3395.929,1560.339,3106.553,1542.380,2934.100,1534.768,2962.000,1271.000,3139.963,1127.986
2963.400,1260.000,3041.400,1190.188,3175.291,1050.779,2963.680,1135.162,3138.000,1088.000,3399.759,1556.572,3105.730,1542.768,2933.341,1534.431,2958.000,1258.000,3128.000,1127.000
2952.267,1257.667,3041.099,1189.816,3171.690,1049.150,2954.437,1140.935,3138.000,1114.000,3396.320,1544.004,3104.181,1541.728,2932.360,1533.301,2946.500,1255.208,3111.540,1123.371
2941.133,1255.333,3040.099,1188.776,3167.998,1045.538,2946.876,1146.227,3136.138,1139.974,3390.106,1526.676,3102.625,1540.911,2931.250,1532.203,2935.000,1252.417,3095.080,1119.742
2930.000,1253.000,3039.805,1188.660,3169.116,1034.565,2942.848,1150.079,3134.275,1165.948,3384.031,1511.894,3089.799,1534.058,2931.180,1530.196,2923.500,1249.625,3078.621,1116.114
2917.000,1256.000,3038.854,1192.141,3172.131,1023.796,2935.382,1156.550,3133.234,1183.205,3379.497,1501.180,3077.722,1526.846,2933.605,1513.825,2912.000,1246.833,3058.564,1112.557
2914.000,1271.000,3042.558,1207.790,3175.039,1016.687,2930.982,1161.659,3131.338,1197.730,3375.922,1491.760,3068.173,1520.592,2932.844,1497.664,2902.000,1242.000,3041.783,1110.405
2911.897,1272.613,3046.648,1238.099,3177.032,1009.161,2926.206,1165.958,3129.175,1211.354,3372.971,1483.812,3059.691,1515.428,2931.215,1482.627,2895.186,1241.036,3027.134,1108.662
2902.361,1273.857,3050.221,1263.641,3178.644,1003.795,2919.149,1168.547,3127.651,1223.528,3370.366,1476.948,3052.528,1511.360,2930.271,1472.386,2887.762,1235.929,3014.019,1107.502
2894.421,1281.304,3056.466,1290.248,3180.529,999.562,2906.994,1166.004,3120.954,1238.616,3367.918,1470.387,3045.385,1507.259,2929.311,1461.958,2875.823,1236.418,3003.800,1106.671
2887.781,1288.180,3060.411,1312.252,3181.798,995.873,2896.119,1163.618,3100.548,1261.582,3366.248,1466.047,3039.016,1504.245,2928.489,1454.087,2862.993,1236.479,2994.160,1106.060
2882.946,1295.509,3064.366,1329.079,3183.349,991.551,2887.761,1162.227,3086.224,1277.903,3364.225,1460.757,3033.196,1501.232,2927.525,1448.252,2853.097,1236.857,2984.893,1105.452
2878.699,1313.858,3068.322,1345.905,3184.413,989.968,2880.150,1161.249,3071.901,1294.223,3362.582,1456.641,3027.827,1499.225,2926.640,1440.130,2843.342,1237.460,2977.441,1105.233
2875.607,1333.795,3072.277,1362.732,3186.008,987.826,2873.774,1160.491,3057.577,1310.543,3361.461,1453.985,3022.421,1496.005,2926.197,1435.426,2835.071,1238.029,2969.560,1104.796
2873.773,1348.940,3076.233,1379.558,3186.638,985.776,2868.844,1160.044,3043.253,1326.863,3359.729,1450.046,3018.025,1494.566,2925.553,1429.069,2827.246,1239.115,2963.633,1104.830
2872.258,1363.220,3078.933,1391.757,3187.875,983.757,2863.360,1159.428,3032.473,1337.949,3358.727,1447.680,3013.520,1493.049,2925.039,1424.505,2807.185,1244.802,2957.615,1104.761
2871.109,1375.535,3081.255,1403.043,3188.939,982.619,2859.549,1159.290,3024.612,1346.791,3357.348,1444.643,3009.722,1491.498,2924.636,1420.158,2784.489,1248.972,2952.010,1104.783
2870.310,1385.800,3083.783,1414.507,3186.161,978.637,2854.949,1158.822,3016.280,1355.090,3356.168,1442.594,3005.764,1490.045,2924.366,1416.723,2762.168,1253.382,2946.520,1104.864
2869.664,1396.617,3085.811,1426.058,3175.798,987.652,2851.852,1159.058,3009.955,1362.196,3355.121,1440.183,3001.491,1488.652,2924.193,1413.220,2746.911,1257.048,2942.072,1105.160
2868.924,1406.090,3087.694,1434.297,3158.345,1005.788,2848.510,1159.009,3003.492,1368.437,3354.521,1439.364,2997.677,1487.295,2924.073,1410.060,2732.569,1260.480,2938.728,1105.725
2868.628,1413.380,3089.659,1444.368,3140.634,1020.358,2845.532,1159.259,2998.130,1374.236,3353.421,1436.732,2995.324,1486.801,2923.893,1407.089,2718.628,1263.888,2934.278,1105.806
2868.212,1423.174,3091.561,1453.933,3127.952,1032.991,2842.517,1159.509,2993.871,1379.055,3352.791,1436.043,2991.555,1485.839,2923.587,1403.781,2707.428,1266.791,2931.744,1107.354
2872.649,1438.904,3093.203,1462.036,3117.741,1043.960,2840.528,1160.025,2989.074,1384.017,3351.907,1434.513,2988.414,1485.197,2923.612,1401.673,2696.914,1269.540,2915.087,1114.219
2878.780,1457.439,3094.968,1470.964,3108.865,1054.166,2838.299,1160.425,2984.866,1388.746,3349.181,1431.745,2986.588,1484.911,2923.596,1399.739,2688.768,1271.677,2890.448,1126.102
2883.489,1473.988,3096.341,1477.947,3100.859,1064.069,2833.964,1160.984,2980.968,1392.874,3336.993,1420.974,2983.419,1484.179,2923.169,1396.799,2679.878,1274.438,2870.214,1134.729
2887.565,1488.486,3098.071,1485.506,3090.438,1081.590,2816.765,1162.764,2978.770,1395.609,3327.960,1411.628,2981.019,1483.810,2923.756,1394.118,2670.829,1276.994,2853.004,1142.112
2890.679,1499.398,3099.221,1491.379,3070.074,1103.021,2803.931,1163.372,2974.948,1399.695,3320.869,1403.828,2979.011,1483.935,2927.200,1386.236,2665.200,1278.449,2841.223,1148.139
2894.075,1510.878,3100.700,1498.465,3054.557,1119.670,2791.097,1163.979,2972.107,1402.988,3314.619,1396.868,2976.406,1483.216,2932.344,1373.960,2656.544,1280.870,2829.443,1154.167
2896.996,1521.292,3101.935,1504.981,3040.028,1134.253,2778.263,1164.587,2969.808,1405.412,3309.469,1391.206,2974.567,1483.432,2935.988,1364.243,2651.614,1282.470,2817.662,1160.194
2899.706,1530.789,3102.214,1514.031,3027.815,1145.775,2765.429,1165.194,2967.026,1408.243,3305.062,1386.459,2972.216,1483.119,2939.408,1356.543,2645.443,1284.542,2805.882,1166.222
2902.118,1539.604,3093.239,1536.194,3016.457,1155.649,2752.595,1165.802,2965.043,1412.011,3301.384,1382.336,2969.894,1482.865,2942.739,1350.045,2640.365,1285.602,2794.101,1172.249
2904.427,1547.710,3085.793,1557.946,3006.710,1163.686,2744.661,1167.705,2963.413,1421.780,3297.449,1378.081,2967.746,1482.737,2945.313,1346.087,2629.107,1284.033,2785.799,1177.334
2906.301,1555.002,3077.859,1576.762,2998.224,1170.611,2738.741,1169.467,2965.047,1433.672,3294.828,1375.252,2965.786,1482.650,2949.575,1336.370,2611.957,1281.804,2778.293,1182.012
2908.250,1562.762,3070.759,1592.080,2989.402,1177.394,2733.806,1173.418,2966.017,1442.186,3288.562,1372.470,2957.109,1479.919,2956.041,1323.647,2595.116,1280.927,2770.955,1186.014
2909.827,1569.006,3064.355,1606.034,2983.253,1182.748,2736.911,1186.592,2966.987,1450.700,3266.344,1365.633,2948.433,1477.188,2961.456,1312.498,2583.956,1280.876,2766.029,1189.339
2911.346,1575.727,3058.045,1619.001,2977.093,1188.539,2740.016,1199.765,2967.957,1459.215,3248.811,1359.551,2939.000,1475.000,2966.037,1302.520,2571.557,1280.696,2761.102,1192.663
2912.605,1581.423,3053.354,1629.307,2964.345,1200.826,2743.121,1212.939,2968.927,1467.729,3232.470,1355.429,2930.575,1472.088,2969.648,1296.763,2562.535,1280.995,2756.176,1195.987
2913.904,1586.966,3047.903,1640.069,2945.232,1214.790,2746.226,1226.113,2969.897,1476.243,3219.871,1352.054,2922.151,1469.176,2972.878,1292.509,2556.015,1281.333,2751.250,1199.312
2915.063,1592.417,3043.265,1649.704,2930.880,1225.352,2749.331,1239.286,2970.867,1484.757,3208.894,1349.410,2913.726,1466.265,2977.571,1284.422,2549.362,1281.991,2746.323,1202.636
2916.440,1599.082,3039.333,1658.155,2918.293,1235.354,2752.436,1252.460,2972.512,1493.045,3198.972,1347.127,2901.985,1460.888,2981.190,1278.865,2542.230,1282.086,2741.397,1205.960
2917.202,1603.294,3035.657,1665.408,2906.274,1244.016,2755.542,1265.633,2973.557,1498.967,3190.409,1345.307,2892.471,1456.619,2984.697,1273.826,2534.780,1282.182,2736.471,1209.285
2918.162,1607.318,3025.997,1672.427,2897.133,1250.656,2758.029,1275.380,2974.610,1505.702,3182.617,1344.121,2885.067,1453.546,2987.830,1269.158,2529.898,1282.892,2732.782,1211.947
2919.117,1612.140,3008.124,1670.974,2888.181,1256.904,2764.815,1284.926,2975.491,1510.899,3176.227,1343.138,2877.716,1450.239,2990.607,1265.835,2524.420,1283.324,2728.267,1214.935
2919.810,1616.316,2989.779,1666.760,2880.451,1262.315,2776.129,1291.689,2976.517,1516.315,3170.152,1342.181,2871.490,1447.628,2993.171,1263.286,2519.625,1283.762,2725.751,1217.353
2920.853,1621.162,2976.591,1664.061,2872.750,1267.656,2787.774,1296.641,2977.238,1521.587,3164.712,1341.811,2866.037,1445.440,2995.333,1261.979,2514.936,1284.333,2722.685,1219.824
2921.478,1623.650,2965.466,1661.314,2865.915,1272.329,2796.982,1299.941,2977.913,1525.103,3160.067,1341.374,2859.855,1442.956,2997.151,1259.218,2510.585,1284.742,2718.674,1222.316
2923.823,1630.183,2959.655,1659.800,2859.387,1276.993,2804.624,1301.777,2978.923,1529.530,3154.803,1340.824,2855.112,1441.341,2993.529,1259.078,2507.189,1285.431,2717.330,1224.336
2926.167,1636.717,2953.845,1658.287,2853.662,1281.163,2808.000,1305.000,2979.934,1533.210,3152.152,1341.475,2850.029,1439.476,2979.746,1262.642,2502.387,1285.650,2715.124,1226.624
2928.511,1643.250,2948.035,1656.773,2849.836,1284.234,2812.000,1299.000,2975.397,1549.755,3147.848,1341.349,2845.720,1438.122,2966.369,1266.550,2499.998,1286.186,2704.242,1233.841
2930.855,1649.783,2942.225,1655.259,2846.009,1287.306,2816.000,1309.000,2972.119,1561.462,3144.276,1341.357,2841.191,1436.973,2953.935,1272.449,2496.786,1286.610,2696.758,1238.255
2933.199,1656.316,2936.414,1653.746,2842.182,1290.377,2815.000,1305.000,2969.535,1571.010,3141.635,1342.088,2838.708,1436.137,2943.127,1278.166,2493.811,1287.315,2690.539,1241.807
2936.000,1661.000,2930.604,1652.232,2838.356,1293.448,2813.000,1300.000,2966.527,1580.806,3138.783,1342.470,2834.689,1434.913,2933.978,1282.641,2491.322,1288.591,2688.294,1243.739
2937.000,1668.000,2924.794,1650.718,2834.529,1296.519,2821.000,1294.000,2964.148,1588.931,3135.608,1342.620,2831.409,1433.839,2926.809,1286.592,2480.941,1294.456,2684.518,1245.910
2939.845,1674.993,2918.983,1649.205,2830.703,1299.590,2821.500,1286.500,2962.717,1595.018,3133.984,1343.237,2829.265,1433.838,2920.024,1290.641,2465.528,1306.913,2683.160,1247.653
2942.690,1681.987,2913.173,1647.691,2826.876,1302.662,2822.000,1279.000,2960.116,1603.112,3131.040,1343.378,2825.499,1432.925,2914.309,1294.330,2453.587,1316.301,2682.299,1249.336
2944.920,1688.983,2907.363,1646.177,2823.050,1305.733,2810.000,1278.000,2958.978,1608.437,3129.494,1344.189,2822.633,1432.169,2909.543,1297.632,2445.491,1323.149,2682.283,1250.710
2947.265,1695.516,2901.553,1644.664,2819.223,1308.804,2807.000,1280.000,2957.136,1614.497,3127.373,1344.360,2819.824,1431.625,2905.611,1300.568,2436.466,1330.688,2682.434,1252.140
2949.609,1702.049,2895.742,1643.150,2815.396,1311.875,2807.000,1281.000,2955.513,1620.211,3126.593,1345.488,2816.989,1431.224,2901.200,1303.722,2428.743,1337.670,2666.409,1261.418
2951.953,1708.582,2889.932,1641.636,2811.570,1314.947,2807.285,1283.357,2953.959,1625.355,3118.133,1346.605,2814.633,1431.871,2898.517,1306.159,2422.043,1343.817,2652.564,1266.427
2954.875,1717.047,2886.778,1641.117,2807.743,1318.018,2807.220,1281.389,2951.941,1631.371,3103.407,1345.654,2802.351,1432.791,2894.871,1308.608,2416.634,1349.227,2632.534,1265.900
2956.951,1724.119,2883.913,1640.924,2803.917,1321.089,2807.420,1279.821,2951.111,1635.321,3091.998,1343.807,2789.421,1436.128,2892.492,1311.166,2410.693,1354.995,2619.506,1267.337
2958.805,1730.379,2880.934,1640.563,2801.680,1321.782,2808.982,1281.881,2949.571,1640.214,3081.641,1342.747,2779.060,1439.665,2890.047,1313.369,2407.794,1360.557,2609.459,1268.985
2959.377,1736.552,2878.018,1639.968,2800.082,1323.945,2805.988,1282.755,2948.328,1644.707,3075.194,1342.467,2769.804,1442.397,2887.514,1315.626,2408.377,1382.043,2601.764,1270.444
2952.901,1741.283,2876.243,1640.263,2798.176,1325.511,2807.116,1285.141,2946.892,1649.037,3067.906,1342.342,2761.253,1446.246,2885.500,1317.604,2410.215,1404.247,2593.037,1272.022
2938.588,1741.280,2873.928,1640.036,2795.060,1327.488,2795.167,1286.476,2947.156,1651.583,3063.109,1342.757,2754.512,1449.697,2883.225,1319.871,2411.307,1422.914,2587.280,1273.469
2927.752,1741.149,2872.009,1639.990,2793.597,1328.865,2784.490,1287.953,2946.831,1658.053,3056.898,1342.992,2747.085,1453.324,2881.085,1321.763,2412.212,1439.527,2582.277,1274.865
2917.791,1741.088,2870.057,1640.342,2791.654,1330.567,2777.283,1289.186,2946.477,1671.723,3050.989,1343.451,2742.737,1456.046,2879.617,1323.649,2413.057,1453.579,2577.134,1276.227
2910.404,1741.545,2865.579,1638.970,2789.560,1332.199,2769.897,1290.870,2944.478,1684.452,3045.202,1343.820,2736.399,1459.521,2877.849,1325.551,2413.557,1466.523,2572.868,1278.038
2902.636,1742.096,2865.715,1640.316,2788.136,1333.451,2763.457,1292.596,2942.511,1696.697,3043.178,1344.895,2730.660,1462.252,2873.699,1326.735,2414.284,1476.312,2569.719,1279.353
2895.116,1742.631,2862.504,1639.659,2786.289,1334.979,2759.208,1294.520,2940.494,1706.360,3038.292,1345.394,2715.084,1464.473,2871.693,1322.939,2414.895,1487.626,2562.946,1285.910
2891.008,1743.807,2860.694,1639.876,2785.083,1336.399,2754.051,1296.847,2938.102,1715.917,3035.241,1346.425,2695.527,1469.325,2870.544,1312.301,2415.377,1496.555,2551.310,1307.063
2883.533,1744.524,2860.782,1641.801,2783.563,1337.693,2748.962,1299.772,2936.682,1722.623,3031.268,1347.139,2679.482,1473.527,2870.383,1299.952,2415.801,1507.199,2541.805,1324.403
2879.985,1746.534,2848.963,1640.849,2781.757,1338.962,2746.593,1302.686,2933.905,1731.506,3028.956,1348.255,2665.280,1477.516,2870.592,1292.692,2416.217,1514.315,2534.571,1339.905
2856.596,1752.623,2827.411,1640.923,2779.612,1340.500,2742.485,1305.525,2932.401,1739.031,3027.051,1349.414,2653.299,1481.344,2871.219,1286.936,2423.733,1523.138,2528.605,1353.592
2835.821,1755.752,2810.168,1640.415,2774.708,1348.003,2732.833,1309.567,2931.821,1745.664,3023.981,1350.416,2642.416,1485.220,2871.825,1281.062,2448.986,1536.028,2523.513,1366.116
2819.773,1755.823,2795.570,1640.506,2760.957,1362.297,2723.926,1314.788,2928.310,1753.967,3021.788,1351.424,2632.745,1489.060,2872.996,1274.828,2469.386,1548.158,2519.566,1375.753
2805.583,1754.923,2783.778,1640.961,2747.615,1372.269,2717.344,1318.664,2922.821,1760.951,3019.402,1352.622,2623.121,1493.201,2874.000,1269.681,2487.299,1559.609,2515.664,1385.779
2794.467,1754.852,2772.252,1641.161,2737.322,1380.604,2706.043,1324.075,2918.192,1766.358,3017.003,1353.550,2616.324,1496.503,2875.121,1265.387,2502.693,1569.526,2512.094,1394.869
2784.427,1754.986,2762.552,1641.695,2727.840,1388.112,2696.151,1329.887,2913.099,1771.587,3015.207,1354.736,2609.393,1499.945,2875.112,1264.587,2514.836,1577.657,2509.311,1402.025
2776.366,1755.590,2753.890,1642.465,2719.537,1395.194,2688.239,1334.421,2907.598,1776.835,3012.908,1355.951,2602.967,1503.376,2876.255,1260.778,2526.792,1585.689,2506.138,1410.305
2767.394,1755.783,2743.764,1642.235,2713.368,1400.478,2683.153,1338.107,2903.422,1781.268,3011.381,1357.225,2596.768,1506.721,2877.517,1256.696,2537.026,1592.617,2503.899,1417.006
2761.323,1756.746,2720.664,1639.520,2708.176,1405.016,2676.902,1341.855,2902.477,1783.308,3009.815,1358.393,2591.257,1509.873,2878.800,1254.745,2546.758,1599.585,2501.176,1423.944
2754.358,1757.139,2694.769,1640.174,2704.339,1408.775,2670.163,1350.883,2892.231,1781.538,3007.804,1359.572,2585.527,1513.266,2885.708,1251.286,2554.380,1605.069,2499.319,1429.623
2748.405,1757.658,2673.626,1638.991,2699.654,1412.659,2662.122,1370.793,2876.065,1764.122,3006.385,1360.795,2581.545,1516.156,2896.235,1248.635,2562.414,1610.973,2497.274,1435.334
2742.549,1758.615,2655.953,1638.534,2694.867,1417.450,2658.304,1385.686,2860.502,1748.172,3004.263,1361.687,2579.496,1521.288,2905.750,1246.796,2569.314,1616.311,2495.302,1440.952
2737.870,1759.382,2639.421,1638.256,2691.212,1420.748,2655.462,1396.728,2847.651,1732.823,3000.198,1361.177,2584.029,1529.708,2914.705,1245.118,2576.033,1621.241,2493.868,1445.763
2732.937,1760.088,2631.000,1644.000,2688.951,1423.168,2652.670,1407.450,2833.512,1717.614,2984.897,1358.157,2596.786,1545.008,2921.158,1244.178,2584.000,1633.000,2492.050,1450.440
2727.997,1760.793,2619.000,1644.000,2683.919,1427.216,2651.593,1418.013,2822.906,1706.912,2966.685,1355.428,2608.805,1560.163,2926.694,1243.767,2590.104,1646.121,2490.786,1454.817
2724.059,1761.803,2599.000,1653.000,2683.378,1428.674,2650.288,1429.811,2811.037,1695.165,2953.251,1352.416,2624.189,1575.546,2932.288,1243.366,2596.208,1659.241,2489.383,1459.358
2719.005,1761.377,2598.333,1664.667,2679.241,1432.377,2647.966,1445.945,2794.975,1682.694,2942.764,1349.713,2637.032,1590.739,2937.591,1243.076,2602.312,1672.362,2487.751,1464.246
2701.367,1753.729,2588.000,1675.000,2677.397,1435.228,2645.962,1461.659,2780.876,1667.091,2933.228,1346.634,2648.768,1603.968,2942.819,1243.053,2608.417,1685.483,2488.952,1475.057
2682.389,1747.426,2580.589,1681.687,2674.249,1446.296,2642.359,1483.237,2769.529,1655.469,2925.597,1344.492,2659.479,1615.612,2946.561,1243.288,2614.521,1698.603,2499.962,1501.470
2669.320,1742.784,2576.669,1697.109,2671.793,1459.065,2633.375,1517.118,2760.573,1646.527,2917.989,1342.203,2668.679,1626.790,2951.113,1243.747,2619.714,1709.305,2510.174,1527.141
2670.000,1747.000,2574.344,1711.110,2669.759,1470.300,2623.795,1551.740,2751.087,1637.143,2911.909,1340.109,2678.154,1639.072,2955.218,1244.161,2618.000,1718.000,2518.458,1545.319
2670.000,1748.000,2572.747,1723.787,2668.831,1477.879,2610.927,1594.703,2743.050,1629.123,2906.120,1338.145,2684.749,1647.634,2959.426,1244.446,2622.000,1728.000,2526.338,1564.723
2673.000,1748.000,2571.387,1735.657,2667.625,1485.217,2598.634,1631.893,2735.999,1622.435,2900.800,1336.591,2690.693,1655.132,2962.531,1245.320,2626.000,1734.000,2533.028,1580.209
2674.000,1750.000,2570.475,1746.505,2667.473,1490.361,2589.880,1657.825,2728.883,1615.800,2896.186,1335.549,2697.104,1666.062,2965.505,1245.615,2628.000,1739.000,2538.140,1593.773
2661.000,1750.000,2569.578,1755.766,2666.625,1497.484,2587.009,1672.827,2722.877,1610.508,2892.584,1334.247,2702.140,1685.971,2969.914,1241.170,2632.000,1747.000,2543.292,1607.191
2649.000,1762.000,2568.655,1765.422,2666.267,1503.914,2586.436,1683.165,2717.944,1606.448,2887.751,1332.762,2708.587,1707.321,2971.746,1235.485,2626.000,1758.000,2548.268,1617.521
2649.000,1769.000,2568.311,1772.136,2665.997,1510.701,2586.113,1691.495,2713.411,1602.766,2885.906,1332.484,2713.668,1727.093,2972.102,1230.994,2621.246,1770.964,2552.647,1628.446
2646.000,1770.000,2573.460,1785.834,2665.399,1515.710,2586.487,1698.912,2708.662,1598.991,2881.541,1331.122,2715.893,1745.053,2972.082,1228.669,2620.000,1790.000,2556.259,1637.083
2640.000,1777.000,2587.955,1798.025,2665.241,1520.642,2587.312,1705.621,2704.441,1595.524,2881.035,1331.645,2718.740,1760.232,2971.775,1227.149,2615.000,1801.000,2560.435,1647.319
2635.000,1787.000,2602.450,1810.216,2665.253,1525.852,2590.933,1712.154,2699.648,1591.820,2873.056,1332.649,2721.393,1775.411,2971.744,1225.434,2609.594,1813.142,2563.059,1654.256
